id_livre,titre,auteur,categorie,sous_categorie/0,sous_categorie/1,nombre_editions,note_popularite,image_url,sous_categorie/2,sous_categorie/3,sous_categorie/4
2053,Conjectures et réfutations,Karl Popper,Technologie,Méthodologie,,44,4.4,https://covers.openlibrary.org/b/id/267020-L.jpg,,,
2054,Nanosciences du 21e siècle - un manuel,Klaus D. Sattler,Technologie,Relations publiques,,43,4.3,https://covers.openlibrary.org/b/id/12437576-L.jpg,,,
2055,La condition humaine,Hannah Arendt,Technologie,Sociologie,,42,4.2,https://covers.openlibrary.org/b/id/5746840-L.jpg,,,
2056,"Les armoiries de Krupp, 1587-1968",William Manchester,Technologie,Biographie,,41,4.1,https://covers.openlibrary.org/b/id/189204-L.jpg,,,
2057,Transactions sur les technologies d'ingénierie,Sio-Iong Ao,Technologie,Génie informatique,,40,4,https://covers.openlibrary.org/b/id/9334768-L.jpg,,,
2058,C++ comment programmer,Harvey M. Deitel,Technologie,C++ (langage de programme informatique),,38,3.8,https://covers.openlibrary.org/b/id/15111375-L.jpg,,,
2059,Le Cercle,Dave Eggers,Technologie,sclérose en plaques,,38,3.8,https://covers.openlibrary.org/b/id/8334682-L.jpg,,,
2060,Tempête rouge montante,Tom Clancy,Technologie,Troisième Guerre mondiale,,35,3.5,https://covers.openlibrary.org/b/id/12928732-L.jpg,,,
2061,ההיסטוריה של המחר,Yuval Noah Harari,Technologie,Civilisation,moderne,34,3.4,https://covers.openlibrary.org/b/id/7914168-L.jpg,21ème siècle,,
2062,Manuel des machines,Erik Oberg,Technologie,Manuels,manuels,33,3.3,https://covers.openlibrary.org/b/id/5444490-L.jpg,,,
2063,Téméraire,Cornelia Funke,Technologie,Best-seller du New York Times,,33,3.3,https://covers.openlibrary.org/b/id/6584083-L.jpg,,,
2064,Anticipations de la réaction du progrès mécanique et scientifique sur la vie et la pensée humaines,H.G. Wells,Technologie,Prévisions,,32,3.2,https://covers.openlibrary.org/b/id/2497339-L.jpg,,,
2065,Kentukis,Samanta Schweblin,Technologie,Fiction,dystopique,31,3.1,https://covers.openlibrary.org/b/id/13241018-L.jpg,,,
2066,Rapport de S.M. Inspecteurs,Grande-Bretagne. Bureau gallois. Département de l'Éducation. Inspection.,Technologie,Coleg Pencraig (Llangefni),Pays de Galles),29,2.9,,,,
2067,Le Capitale Financière,Rudolf Hilferding,Technologie,Capital,,29,2.9,https://covers.openlibrary.org/b/id/5264112-L.jpg,,,
2068,Dictionnaire mécanique américain de Knight,Edward Henry Chevalier,Technologie,Dictionnaires,,28,2.8,https://covers.openlibrary.org/b/id/10044976-L.jpg,,,
2069,Manuel d'ingénierie des ponts,Wai-Kai Chen,Technologie,Ponts,,28,2.8,https://covers.openlibrary.org/b/id/8624997-L.jpg,,,
2070,Alimentation,M.T. Anderson,Technologie,la science-fiction,,27,2.7,https://covers.openlibrary.org/b/id/6254568-L.jpg,,,
2071,Logistique contemporaine en Chine,Bing-lian Liu,Technologie,Entreprise,,26,2.6,https://covers.openlibrary.org/b/id/9385636-L.jpg,,,
2072,La façon dont les choses fonctionnent,David Macaulay,Technologie,Technologie,,26,2.6,https://covers.openlibrary.org/b/id/257822-L.jpg,,,
2073,L'utilisation humaine des êtres humains,Norbert Wiener,Technologie,Cybernétique,,26,2.6,https://covers.openlibrary.org/b/id/164463-L.jpg,,,
2074,ESD,Steven H. Voldman,Technologie,Décharges électriques,,26,2.6,https://covers.openlibrary.org/b/id/1240667-L.jpg,,,
2075,507 mouvements mécaniques,Henry T.Brown,Technologie,mécanique,,24,2.4,https://covers.openlibrary.org/b/id/314509-L.jpg,,,
2076,Électronique numérique,William Kleitz,Technologie,Electronique numérique,,24,2.4,https://covers.openlibrary.org/b/id/1107025-L.jpg,,,
2077,Les sciences dans l'histoire,J.D. Bernal,Technologie,Science et civilisation,,24,2.4,https://covers.openlibrary.org/b/id/6560428-L.jpg,,,
2078,La révolution de la Hoffnung,Erich Fromm,Technologie,Philosophie,,24,2.4,https://covers.openlibrary.org/b/id/14359613-L.jpg,,,
2079,La société industrielle et son avenir,Théodore Kaczynski,Technologie,Radicalisme,,23,2.3,https://covers.openlibrary.org/b/id/9329184-L.jpg,,,
2080,Techniques d'évaluation sensorielle,Morten Meilgaard,Technologie,Évaluation sensorielle,,23,2.3,https://covers.openlibrary.org/b/id/1594881-L.jpg,,,
2081,Le garçon qui domptait le vent,William Kamkwamba,Technologie,Biographie et autobiographie,,23,2.3,https://covers.openlibrary.org/b/id/6447181-L.jpg,,,
2082,Un dictionnaire de termes scientifiques,I.F. Henderson,Technologie,Biologie,,23,2.3,https://covers.openlibrary.org/b/id/5592683-L.jpg,,,
2083,Ssu-ch'uan sheng chih,Sichuan Sheng di fang zhi bian zuan wei yuan hui,Technologie,Histoire,,23,2.3,https://covers.openlibrary.org/b/id/5238973-L.jpg,,,
2084,"Traités, etc.",Union soviétique.,Technologie,Compagnies aériennes,,22,2.2,,,,
2085,La science dans un monde technique,Société chimique américaine,Technologie,Manuels de laboratoire,,22,2.2,https://covers.openlibrary.org/b/id/1354750-L.jpg,,,
2086,Science et civilisation en Chine,Joseph Needham,Technologie,Technologie et civilisation,,22,2.2,https://covers.openlibrary.org/b/id/330592-L.jpg,,,
2087,Science et valeurs humaines,Jacob Bronowski,Technologie,Science,,22,2.2,https://covers.openlibrary.org/b/id/4636612-L.jpg,,,
2088,Le Mensch et la Technique,Oswald Spengler,Technologie,Civilisation,,22,2.2,https://covers.openlibrary.org/b/id/4449509-L.jpg,,,
2089,La longue queue,Chris Anderson,Technologie,Commerce électronique,,22,2.2,https://covers.openlibrary.org/b/id/894367-L.jpg,,,
2090,Manuel de musique de danse,Rick Snoman,Technologie,Remixage,,21,2.1,https://covers.openlibrary.org/b/id/9171230-L.jpg,,,
2091,Quaternaire de l'Amérique du Sud et de la péninsule Antarctique,Jorge Rabassa,Technologie,Géologie,stratigraphique,21,2.1,https://covers.openlibrary.org/b/id/13501991-L.jpg,quaternaire,,
2092,Systèmes de contrôle modernes,Richard C. Dorf,Technologie,Systèmes de contrôle de rétroaction,,21,2.1,https://covers.openlibrary.org/b/id/87423-L.jpg,,,
2093,Navette spatiale,États-Unis. Bureau de la Comptabilité Générale,Technologie,Accidents,,20,2,,,,
2094,Introduction à la santé et à la sécurité au travail,"Hughes, Phil, MSc, FIOSH, RSP.",Technologie,Manuels,manuels,20,2,https://covers.openlibrary.org/b/id/1401087-L.jpg,,,
2095,Science et technologie dans la société,John S. Holman,Technologie,Science,,20,2,https://covers.openlibrary.org/b/id/11069390-L.jpg,,,
2096,Merveilles de la science moderne,Paul Sévering,Technologie,Invention,,20,2,https://covers.openlibrary.org/b/id/4813339-L.jpg,,,
2097,Ingénierie des chaussées,Rajib Basu Mallick,Technologie,Trottoirs,,20,2,https://covers.openlibrary.org/b/id/14751138-L.jpg,,,
2098,Collecte de données sur l'équilibre vapeur-liquide,Jürgen Gmehling,Technologie,Distillation,,20,2,https://covers.openlibrary.org/b/id/4877386-L.jpg,,,
2099,Câblage électrique industriel,"Smith, Robert L.",Technologie,Installation,,20,2,https://covers.openlibrary.org/b/id/1574147-L.jpg,,,
2100,Prêt Joueur Deux,Ernest Cline,Technologie,nyt:combiné-imprimé-et-e-book-fiction=2020-12-13,,20,2,https://covers.openlibrary.org/b/id/10250001-L.jpg,,,
2101,Travaux d'installation électrique avancés,Trevor Linsley,Technologie,Câblage électrique intérieur,,20,2,https://covers.openlibrary.org/b/id/8614011-L.jpg,,,
2102,La terrible intimité de Maxwell Sim,Jonathan Coé,Technologie,Fiction,,20,2,https://covers.openlibrary.org/b/id/7246617-L.jpg,,,
2103,Méthodes numériques pour les ingénieurs,Steven C. Chapra,Technologie,Informatique,,20,2,https://covers.openlibrary.org/b/id/63301-L.jpg,,,
2104,Profils du futur,Arthur C.Clarke,Technologie,Technologie,,20,2,https://covers.openlibrary.org/b/id/380579-L.jpg,,,
2105,Anti-Œdipe,Gilles Deleuze,Technologie,Capitalisme,,19,1.9,https://covers.openlibrary.org/b/id/615006-L.jpg,,,
2106,Sections transversales incroyables,Richard Platt,Technologie,Littérature jeunesse,,19,1.9,https://covers.openlibrary.org/b/id/422192-L.jpg,,,
2107,Mauvais sang,Jean Carreyrou,Technologie,entreprise,,19,1.9,https://covers.openlibrary.org/b/id/12735651-L.jpg,,,
2108,Nunquam,Laurent Durrell,Technologie,Eunuques,,19,1.9,https://covers.openlibrary.org/b/id/2209959-L.jpg,,,
2109,"L'ère de l'information, Vol. 1",Manuel Castells,Technologie,Aspects économiques,,19,1.9,https://covers.openlibrary.org/b/id/2269622-L.jpg,,,
2110,La science de l'alimentation,P.M. Gaman,Technologie,Nourriture,,18,1.8,https://covers.openlibrary.org/b/id/493324-L.jpg,,,
2111,La Reine des Neiges,Joan D.Vinge,Technologie,Fiction en anglais,,18,1.8,https://covers.openlibrary.org/b/id/288125-L.jpg,,,
2112,"Technologie, gestion et société",Peter F. Drucker,Technologie,Gestion,,18,1.8,https://covers.openlibrary.org/b/id/7989339-L.jpg,,,
2113,Gestion de l'information stratégique,Robert D. Galliers,Technologie,Technologie,,18,1.8,,,,
2114,Contrôleur logique programmable basé sur un microcontrôleur PIC16F1847,Murat Ouzam,Technologie,Microcontrôleurs PIC,,18,1.8,,,,
2115,Apprendre à enseigner le design et la technologie au secondaire,Gwyneth Owen-Jackson,Technologie,Technologie,étude et enseignement,18,1.8,,,,
2116,Le technicien d'aujourd'hui,Marc Schnubel,Technologie,Automobiles,climatisation,18,1.8,https://covers.openlibrary.org/b/id/1730105-L.jpg,,,
2117,L'impact fatal,Alan Moorehead,Technologie,Découverte et exploration,,18,1.8,https://covers.openlibrary.org/b/id/108955-L.jpg,,,
2118,Manuel de l'ASM,ASM International. Comité du manuel,Technologie,Métaux,,18,1.8,https://covers.openlibrary.org/b/id/4793116-L.jpg,,,
2119,Enseigner et apprendre avec la technologie,Judy Lever-Duffy,Technologie,Matériel audiovisuel,,18,1.8,https://covers.openlibrary.org/b/id/1146168-L.jpg,,,
2120,La science et l'ingénierie des matériaux,Donald R. Askeland,Technologie,Science des matériaux,,18,1.8,https://covers.openlibrary.org/b/id/364422-L.jpg,,,
2121,Sélections,Jawaharlal Nehru,Technologie,Relations extérieures,,18,1.8,https://covers.openlibrary.org/b/id/5037246-L.jpg,,,
2122,Introduction de Barry à la construction de bâtiments,Stephen Emmitt,Technologie,Bâtiment,,18,1.8,https://covers.openlibrary.org/b/id/1751789-L.jpg,,,
2123,Recueil des spécifications des additifs alimentaires,Comité mixte FAO/OMS d'experts des additifs alimentaires.,Technologie,Analyse,,18,1.8,https://covers.openlibrary.org/b/id/9443497-L.jpg,,,
2124,O naznachenīī cheloveka,Nikolaĭ Berdi͡aev,Technologie,Éthique,,17,1.7,https://covers.openlibrary.org/b/id/10983695-L.jpg,,,
2125,Un choix de dieux,Clifford D. Simak,Technologie,Science-fiction américaine,,17,1.7,https://covers.openlibrary.org/b/id/10053863-L.jpg,,,
2126,Innovation en musique,Russ Hepworth-Sawyer,Technologie,Musique,,17,1.7,https://covers.openlibrary.org/b/id/13800054-L.jpg,,,
2127,Ingénierie de fiabilité et analyse des risques,M.Modarres,Technologie,Fiabilité (ingénierie),,17,1.7,https://covers.openlibrary.org/b/id/626624-L.jpg,,,
2128,Arpentage élémentaire,Paul R. Wolf,Technologie,Géomatique,,17,1.7,https://covers.openlibrary.org/b/id/4065400-L.jpg,,,
2129,Manuel de médecine nucléaire et d'imagerie moléculaire pour les physiciens,Michael Ljungberg,Technologie,Médecine nucléaire,,16,1.6,https://covers.openlibrary.org/b/id/14761695-L.jpg,,,
2130,Circuits électriques,James William Nilsson,Technologie,Informatique,,16,1.6,https://covers.openlibrary.org/b/id/87470-L.jpg,,,
2131,Principes de filage,Ashok R. Khare,Technologie,Filage,,16,1.6,https://covers.openlibrary.org/b/id/12410901-L.jpg,,,
2132,Technologie de l'eau et des eaux usées,Mark J. Hammer,Technologie,Ingénierie de l'approvisionnement en eau,,16,1.6,https://covers.openlibrary.org/b/id/4480215-L.jpg,,,
2133,"Inspection, tests et certification électriques",Michael Drury,Technologie,Câblage électrique,,16,1.6,https://covers.openlibrary.org/b/id/13077250-L.jpg,,,
2134,L'ascension et la chute de D.O.D.O.,Neal Stephenson,Technologie,Technologie,,16,1.6,https://covers.openlibrary.org/b/id/8441707-L.jpg,,,
2135,Méthodes statistiques en agriculture et biologie expérimentale,R. Mead,Technologie,Agriculture,,16,1.6,https://covers.openlibrary.org/b/id/8429415-L.jpg,,,
2136,Comment fonctionnent les ordinateurs,Ron Blanc,Technologie,Micro-ordinateurs,,16,1.6,https://covers.openlibrary.org/b/id/554456-L.jpg,,,
2137,L'instinct du travail,Thorstein Veblen,Technologie,Histoire,,16,1.6,https://covers.openlibrary.org/b/id/5988525-L.jpg,,,
2138,Instinct de fabrication et état des arts industriels,Thorstein Veblen,Technologie,Histoire,,16,1.6,https://covers.openlibrary.org/b/id/4994109-L.jpg,,,
2139,Dictionnaire technique et chimique russe-anglais,Ludmilla Ignatiev Callaham,Technologie,Dictionnaires chimiques,,16,1.6,https://covers.openlibrary.org/b/id/8264932-L.jpg,,,
2140,Manuel d'utilisation du vaisseau spatial Terre,R. Buckminster Fuller,Technologie,Philosophie,,16,1.6,https://covers.openlibrary.org/b/id/689663-L.jpg,,,
2141,H2LiftNavires,Bob Freeman,Technologie,Fiction,la science-fiction,16,1.6,,général,,
2142,Enjeux éthiques et sociaux à l’ère de l’information,Joseph Migga Kizza,Technologie,Ordinateurs,,16,1.6,https://covers.openlibrary.org/b/id/246069-L.jpg,,,
2143,Encyclopédie biographique d'Asimov sur la science et la technologie,Isaac Asimov,Technologie,Science,,15,1.5,https://covers.openlibrary.org/b/id/14615999-L.jpg,,,
2144,Beyträge zur Geschichte der Erfindungen,Johann Beckmann,Technologie,Découvertes scientifiques,,15,1.5,https://covers.openlibrary.org/b/id/6126615-L.jpg,,,
2145,Mécanique des sols,RF Craig,Technologie,Ingénierie,,15,1.5,https://covers.openlibrary.org/b/id/5049511-L.jpg,,,
2146,Polymères conjugués,Terje A. Skotheim,Technologie,Polymères conducteurs,,15,1.5,,,,
2147,Etudes en technologie ancienne,R.J. Forbes,Technologie,Technologie,,15,1.5,https://covers.openlibrary.org/b/id/4887581-L.jpg,,,
2148,Sécurité et santé des ingénieurs,Roger L. Brauer,Technologie,Sécurité industrielle,,15,1.5,https://covers.openlibrary.org/b/id/302992-L.jpg,,,
2149,Gestion de construction moderne,"Harris, Frank",Technologie,Industrie du bâtiment,,15,1.5,https://covers.openlibrary.org/b/id/1328313-L.jpg,,,
2150,Évaluation de l'exactitude des données de télédétection,Russell G.Congalton,Technologie,Évaluation,,15,1.5,https://covers.openlibrary.org/b/id/8619883-L.jpg,,,
2151,Électronique,Charles A. Schuler,Technologie,Électronique,,15,1.5,https://covers.openlibrary.org/b/id/1062148-L.jpg,,,
2152,Introduction au C++ plus,Stephen Prata,Technologie,Technologie informatique,,15,1.5,https://covers.openlibrary.org/b/id/3879532-L.jpg,,,
2153,Manuel de spectroscopie,J.W. Robinson,Technologie,Analyse du spectre,,15,1.5,,,,
2154,"Une histoire de la science, de la technologie et de la philosophie aux XVIe et XVIIe siècles",A. Loup,Technologie,Histoire,,15,1.5,https://covers.openlibrary.org/b/id/4871291-L.jpg,,,
2155,Un dictionnaire d'acronymes et d'abréviations,Éric Pugh,Technologie,Abréviations,,15,1.5,https://covers.openlibrary.org/b/id/4383019-L.jpg,,,
2156,James Watt,Andrew Carnegie,Technologie,Biographie et autobiographie,,15,1.5,https://covers.openlibrary.org/b/id/10854916-L.jpg,,,
2157,Indicateurs clés de performance,David Parmentier,Technologie,Entreprise,,14,1.4,https://covers.openlibrary.org/b/id/1239385-L.jpg,,,
2158,Réfrigération et climatisation modernes,Andrew Daniel Althouse,Technologie,Machines de réfrigération et de réfrigération,,14,1.4,https://covers.openlibrary.org/b/id/861608-L.jpg,,,
2159,Une introduction à la recherche pour la communication technique,Michael A. Hughes,Technologie,Industrie et études industrielles,,14,1.4,https://covers.openlibrary.org/b/id/4970025-L.jpg,,,
2160,Une histoire de technologie,Charles Joseph Singer,Technologie,Histoire,,14,1.4,https://covers.openlibrary.org/b/id/5483948-L.jpg,,,
2161,Travaux d'installation électrique,Brian Scaddan,Technologie,Génie électrique,,14,1.4,,,,
2162,Ingénierie des systèmes de contrôle,Norman S.Nise,Technologie,Ingénierie des systèmes,,14,1.4,https://covers.openlibrary.org/b/id/304864-L.jpg,,,
2163,Échangeurs de chaleur,S. Kakaç,Technologie,Échangeurs de chaleur,,14,1.4,https://covers.openlibrary.org/b/id/1595580-L.jpg,,,
2164,Analyse de base des circuits d'ingénierie,J. David Irwin,Technologie,Génie électrique,,14,1.4,https://covers.openlibrary.org/b/id/14330804-L.jpg,,,
2165,Traitement d'images numériques,Rafael C. González,Technologie,Techniques numériques,,14,1.4,https://covers.openlibrary.org/b/id/1109260-L.jpg,,,
2166,Conceptions d'installations électriques,Bill Atkinson,Technologie,Génie électrique,,14,1.4,https://covers.openlibrary.org/b/id/1751663-L.jpg,,,
2167,"Introduction à la distribution d'eau urbaine, deuxième édition",Nemanja Trifunovic,Technologie,Ingénierie environnementale,,14,1.4,https://covers.openlibrary.org/b/id/13205922-L.jpg,,,
2168,Les merveilles naturelles de l'Amérique du Nord,Gary Prost,Technologie,Histoire naturelle,Amérique du Nord,14,1.4,https://covers.openlibrary.org/b/id/13236549-L.jpg,,,
2169,Nanosciences du 21e siècle,Klaus D. Sattler,Technologie,Technologie,,14,1.4,,,,
2170,Circuits électriques,James W.Nilsson,Technologie,Circuits électriques,,14,1.4,https://covers.openlibrary.org/b/id/1107772-L.jpg,,,
2171,Introduction au calcul du génie chimique,Bruce A. Finlayson,Technologie,Génie chimique,,14,1.4,https://covers.openlibrary.org/b/id/1250453-L.jpg,,,
2172,Mécanique des fluides,Pijush K. Kundu,Technologie,Mécanique des fluides,,14,1.4,https://covers.openlibrary.org/b/id/79577-L.jpg,,,
2173,ASVAB pour les nuls,Jennifer Lawler,Technologie,Guides d'étude,,14,1.4,https://covers.openlibrary.org/b/id/521945-L.jpg,,,
2174,Enchanteresse des étoiles,Sylvia Engdahl,Technologie,la science-fiction,,14,1.4,https://covers.openlibrary.org/b/id/3368662-L.jpg,,,
2175,Bibliothèque internationale de technologie,Société internationale de manuels scolaires,Technologie,Technologie,,14,1.4,https://covers.openlibrary.org/b/id/6131354-L.jpg,,,
2176,L'art de l'électronique,Paul Horowitz,Technologie,Conception de circuits électroniques,,14,1.4,https://covers.openlibrary.org/b/id/335376-L.jpg,,,
2177,La localisation de l'activité économique,Edgar Malone Hoover,Technologie,Bedrijfsterreinen,,14,1.4,https://covers.openlibrary.org/b/id/6863211-L.jpg,,,
2178,Que sera,Michael L. Dertouzos,Technologie,Industrie des services d'information,,14,1.4,https://covers.openlibrary.org/b/id/48736-L.jpg,,,
2179,Planification et gestion côtière,Robert Kay,Technologie,Gestion des zones côtières,,14,1.4,https://covers.openlibrary.org/b/id/1215835-L.jpg,,,
2180,Curiosités de l'industrie,Georges Dodd,Technologie,Fabrique,,14,1.4,,,,
2181,Le traitement de surface et la finition de l'aluminium et de ses alliages,S. Wernick,Technologie,Aluminium,,13,1.3,https://covers.openlibrary.org/b/id/5532511-L.jpg,,,
2182,Fondamentaux de la thermodynamique,Richard E. Sonntag,Technologie,Thermodynamique d'ingénierie,,13,1.3,https://covers.openlibrary.org/b/id/10433853-L.jpg,,,
2183,Histoires d'inventeurs,Russell Doubleday,Technologie,Biographie et autobiographie,,13,1.3,https://covers.openlibrary.org/b/id/2785316-L.jpg,,,
2184,Assurance qualité des aliments,Inteaz Alli,Technologie,Ingénierie,,13,1.3,https://covers.openlibrary.org/b/id/1905646-L.jpg,,,
2185,Maintenir les systèmes critiques à la mission dans un environnement 24h/24 et 7j/7,Peter M. Curtis,Technologie,Ingénierie,,13,1.3,https://covers.openlibrary.org/b/id/6413532-L.jpg,,,
2186,Manuel des huiles essentielles,Gerhard Buchbauer,Technologie,Essences et huiles essentielles,,13,1.3,https://covers.openlibrary.org/b/id/6286152-L.jpg,,,
2187,Résidus de certains médicaments vétérinaires dans les animaux et les aliments,Comité mixte FAO/OMS d'experts des additifs alimentaires.,Technologie,Analyse,,13,1.3,https://covers.openlibrary.org/b/id/12742139-L.jpg,,,
